title,revenue,budget,return,release_year
8 days to premiere,0.0,0.0,0.0,2008
a mother's courage,0.0,0.0,0.0,2009
112 weddings,0.0,0.0,0.0,2014
a fine pair,0.0,0.0,0.0,1968
a kid for two farthings,0.0,0.0,0.0,1956
a woman's secret,0.0,0.0,0.0,1949
the deadly trap,0.0,0.0,0.0,1971
transformers: age of extinction,1091405097.0,210000000.0,5.1971671285714285,2014
metalhead,0.0,0.0,0.0,2013
russian roulette,0.0,1250000.0,0.0,1975
attack of the 50 ft. woman,0.0,0.0,0.0,1993
august,0.0,0.0,0.0,2011
our man in marrakesh,0.0,0.0,0.0,1966
belle starr,0.0,0.0,0.0,1941
belle starr,0.0,0.0,0.0,1980
finding vivian maier,1503616.0,0.0,0.0,2014
jack strong,0.0,3335702.0,0.0,2014
jennifer,0.0,0.0,0.0,1978
perfect sisters,0.0,0.0,0.0,2014
belly 2: millionaire boyz club,0.0,0.0,0.0,2008
beware of pity,0.0,0.0,0.0,1946
frank,645186.0,0.0,0.0,2014
i belong,0.0,0.0,0.0,2012
mama's boy,0.0,0.0,0.0,2007
sound of redemption: the frank morgan story,0.0,0.0,0.0,2016
in bloom,0.0,0.0,0.0,2013
very good girls,0.0,0.0,0.0,2013
joe's palace,0.0,0.0,0.0,2007
day of the animals,0.0,1200000.0,0.0,1977
savage beasts,0.0,0.0,0.0,1984
happy birthday to a beautiful woman,0.0,0.0,0.0,2012
they came together,0.0,0.0,0.0,2014
questioning darwin,0.0,0.0,0.0,2014
honey,0.0,0.0,0.0,2013
the son-daughter,0.0,0.0,0.0,1932
planes: fire & rescue,151165787.0,50000000.0,3.02331574,2014
black gunn,0.0,0.0,0.0,1972
"shoot first, die later",0.0,0.0,0.0,1974
"so evil, so young",0.0,0.0,0.0,1963
elaine stritch: shoot me,0.0,0.0,0.0,2013
wild oranges,0.0,0.0,0.0,1924
stuart: a life backwards,0.0,0.0,0.0,2007
the mortician,0.0,0.0,0.0,2011
not another not another movie,0.0,4.0,0.0,2011
mrs. brown's boys d'movie,23000000.0,5900000.0,3.8983050847457625,2014
sunburn,0.0,0.0,0.0,1979
francis,0.0,0.0,0.0,1950
the gunfighter,0.0,0.0,0.0,2014
let the fire burn,0.0,0.0,0.0,2013
tammy,100525432.0,20000000.0,5.0262716,2014
kabhi haan kabhi naa,0.0,0.0,0.0,1993
radio free albemuth,0.0,3600000.0,0.0,2010
the friends,0.0,0.0,0.0,1971
le pã©lican,0.0,0.0,0.0,1974
colorful,0.0,0.0,0.0,2010
the babadook,6676471.0,2000000.0,3.3382355,2014
mystery on monster island,0.0,0.0,0.0,1981
killer legends,0.0,0.0,0.0,2014
black moon,0.0,0.0,0.0,1934
blue,0.0,0.0,0.0,2002
blue,0.0,0.0,0.0,2003
brother rat,0.0,0.0,0.0,1938
white god,282358.0,2200000.0,0.1283445454545454,2014
whiplash,13092000.0,3300000.0,3.9672727272727273,2014
luther,0.0,0.0,0.0,1974
gone girl,369330363.0,61000000.0,6.054596114754099,2014
brother's justice,0.0,0.0,0.0,2010
willie and phil,0.0,0.0,0.0,1980
the angriest man in brooklyn,0.0,0.0,0.0,2014
life itself,0.0,0.0,0.0,2014
brothers,0.0,0.0,0.0,2011
ride the divide,0.0,0.0,0.0,2010
finding fela,0.0,0.0,0.0,2014
duplicate,0.0,0.0,0.0,1998
missing william,0.0,0.0,0.0,2014
favor,0.0,0.0,0.0,2013
dogs,0.0,0.0,0.0,1976
a mã­ las mujeres ni fu ni fa,0.0,0.0,0.0,1971
the sunfish,0.0,0.0,0.0,2014
eye of the cat,0.0,0.0,0.0,1969
massacre in dinosaur valley,0.0,0.0,0.0,1985
chronicle of a disappearance,0.0,0.0,0.0,1996
dawn of the planet of the apes,710644566.0,170000000.0,4.180262152941176,2014
the great magician,0.0,15000000.0,0.0,2011
the ultimate warrior,0.0,0.0,0.0,1975
ra.one,0.0,0.0,0.0,2011
gun woman,0.0,0.0,0.0,2014
a child in the crowd,0.0,0.0,0.0,1976
le rebelle,0.0,0.0,0.0,1980
watercolors,0.0,0.0,0.0,2008
the battered bastards of baseball,0.0,0.0,0.0,2014
no one lives,74918.0,2900000.0,0.0258337931034482,2013
unraveled,0.0,0.0,0.0,2012
buckskin frontier,0.0,0.0,0.0,1943
budz house,0.0,0.0,0.0,2011
bullet,0.0,3000000.0,0.0,2014
bullet for a badman,0.0,0.0,0.0,1964
bulletproof salesman,0.0,0.0,0.0,2008
miss violence,0.0,0.0,0.0,2013
a dispatch from reuter's,0.0,0.0,0.0,1940
bachelor flat,0.0,0.0,0.0,1962
the beast with a million eyes,0.0,23000.0,0.0,1958
the strange one,0.0,0.0,0.0,1957
pierre et djemila,0.0,0.0,0.0,1987
summer school,0.0,0.0,0.0,1978
billy two hats,0.0,0.0,0.0,1974
buffalo bill,0.0,0.0,0.0,1943
deliver us from evil,0.0,30000000.0,0.0,2014
if i were you,0.0,0.0,0.0,2013
the saratov approach,0.0,0.0,0.0,2013
jonestown: paradise lost,0.0,0.0,0.0,2007
charlie's country,0.0,0.0,0.0,2013
finding normal,0.0,0.0,0.0,2013
margaret thatcher: the long walk to finchley,0.0,500.0,0.0,2008
and so it goes,25312387.0,18000000.0,1.4062437222222222,2014
ju-on: the beginning of the end,0.0,0.0,0.0,2014
torment,0.0,0.0,0.0,2013
healing,0.0,0.0,0.0,2014
hellphone,0.0,0.0,0.0,2007
premature,0.0,0.0,0.0,2014
the brain,0.0,0.0,0.0,1988
the severed arm,0.0,0.0,0.0,1973
bloodline,0.0,700000.0,0.0,2011
unrated ii: scary as hell,0.0,15000.0,0.0,2011
air panic,0.0,0.0,0.0,2002
darkest night,0.0,0.0,0.0,2012
bluebeard,0.0,0.0,0.0,1936
sex tape,126069509.0,40000000.0,3.151737725,2014
going down in la-la land,0.0,0.0,0.0,2011
operation ganymed,0.0,0.0,0.0,1977
pinball summer,0.0,0.0,0.0,1980
ride beyond vengeance,0.0,0.0,0.0,1966
emr,0.0,150000.0,0.0,2004
i origins,336472.0,0.0,0.0,2014
gunbuster vs diebuster aim for the top! the gattai!! movie,0.0,0.0,0.0,2006
the front line,0.0,10000000.0,0.0,2011
wrestling for jesus: the tale of t-money,0.0,0.0,0.0,2011
one man up,0.0,0.0,0.0,2001
the purge: anarchy,108782847.0,9000000.0,12.086983,2014
bullets for o'hara,0.0,0.0,0.0,1941
bundle of joy,0.0,0.0,0.0,1956
bush christmas,0.0,0.0,0.0,1947
words and pictures,3346257.0,0.0,0.0,2013
guardians of the galaxy,773328629.0,170000000.0,4.548991935294118,2014
the ghost goes west,0.0,0.0,0.0,1935
the nazi officer's wife,0.0,0.0,0.0,2003
10.5,0.0,20000000.0,0.0,2004
the strange color of your body's tears,7182.0,0.0,0.0,2013
the signal,600896.0,4000000.0,0.150224,2014
the ballroom,0.0,0.0,0.0,2007
busses roar,0.0,0.0,0.0,1942
but not for me,0.0,0.0,0.0,1959
butcher boys,0.0,0.0,0.0,2013
by dawn's early light,0.0,0.0,0.0,2001
jimmy's hall,2606000.0,0.0,0.0,2014
super hero party clown,0.0,0.0,0.0,2012
willow creek,0.0,0.0,0.0,2013
the expendables 3,206172544.0,90000000.0,2.2908060444444445,2014
gunday,0.0,0.0,0.0,2014
goliyon ki raasleela ram-leela,32000000.0,0.0,0.0,2013
ek villain,0.0,0.0,0.0,2014
kites,0.0,0.0,0.0,2010
hercules,243400000.0,100000000.0,2.434,2014
monty python live (mostly),0.0,0.0,0.0,2014
once my mother,0.0,0.0,0.0,2014
blood in the mobile,0.0,0.0,0.0,2010
hide your smiling faces,0.0,0.0,0.0,2014
paradise: hope,6701.0,0.0,0.0,2013
villa amalia,0.0,0.0,0.0,2009
the detective,0.0,0.0,0.0,2007
a most wanted man,31554855.0,15000000.0,2.103657,2014
sky murder,0.0,0.0,0.0,1940
molly maxwell,0.0,0.0,0.0,2013
wish i was here,5483299.0,5500000.0,0.9969634545454544,2014
sandakan no. 8,0.0,0.0,0.0,1974
sex in chains,0.0,0.0,0.0,1928
valley of the dragons,0.0,0.0,0.0,1961
coney island,0.0,0.0,0.0,1917
never weaken,0.0,0.0,0.0,1921
go for sisters,0.0,0.0,0.0,2013
playing with love,0.0,0.0,0.0,1977
c.o.g.,0.0,0.0,0.0,2013
c'mon man,0.0,0.0,0.0,2012
julius caesar,0.0,0.0,0.0,2002
cafe,0.0,0.0,0.0,2011
cafã© metropole,0.0,0.0,0.0,1937
the wrath of cain,0.0,0.0,0.0,2010
lust for love,0.0,0.0,0.0,2014
the pursuit of unhappiness,0.0,0.0,0.0,2012
ella y el miedo,0.0,0.0,0.0,1964
sorrow and joy,0.0,0.0,0.0,2013
fugitives,0.0,0.0,0.0,2000
family united,0.0,0.0,0.0,2013
california conquest,0.0,0.0,0.0,1952
call me bwana,0.0,0.0,0.0,1963
two tars,0.0,0.0,0.0,1928
the visitor,0.0,800000.0,0.0,1979
the unholy wife,0.0,0.0,0.0,1957
the keeper,0.0,4000000.0,0.0,2004
rasmus and the vagabond,0.0,0.0,0.0,1981
the stag,0.0,600000.0,0.0,2013
finding bliss,0.0,0.0,0.0,2009
gracie's choice,0.0,0.0,0.0,2004
father and guns,0.0,0.0,0.0,2009
loser takes all!,0.0,0.0,0.0,2004
boogie,0.0,0.0,0.0,2009
tables turned on the gardener,0.0,0.0,0.0,1895
call of the wild,270210.0,0.0,0.0,2009
hellion,0.0,0.0,0.0,2014
the trip to italy,0.0,0.0,0.0,2014
food,0.0,0.0,0.0,1993
for a woman,0.0,0.0,0.0,2013
earth to echo,45300000.0,13000000.0,3.4846153846153847,2014
two lives,0.0,0.0,0.0,2012
largo winch ii,0.0,21169000.0,0.0,2011
westfront 1918,0.0,0.0,0.0,1930
maidentrip,0.0,0.0,0.0,2014
kidnapped for christ,0.0,0.0,0.0,2014
8-ball,0.0,0.0,0.0,2013
maata meren alla,0.0,0.0,0.0,2009
step up all in,86165646.0,45000000.0,1.914792133333333,2014
the mystery of the 13th guest,0.0,0.0,0.0,1943
invasion of the star creatures,0.0,0.0,0.0,1962
gog,0.0,250000.0,0.0,1954
video games: the movie,0.0,0.0,0.0,2014
the girl who talked to dolphins,0.0,0.0,0.0,2014
val lewton: the man in the shadows,0.0,0.0,0.0,2007
return to life,0.0,0.0,0.0,1937
sharktopus vs pteracuda,0.0,0.0,0.0,2014
the key,0.0,0.0,0.0,1934
a day's pleasure,0.0,0.0,0.0,1919
america 3000,0.0,2000000.0,0.0,1986
an eye for an eye,0.0,0.0,0.0,1957
andy hardy's blonde trouble,0.0,0.0,0.0,1944
sexual life,0.0,0.0,0.0,2005
life after beth,88273.0,2400000.0,0.0367804166666666,2014
lowlands,0.0,8500000.0,0.0,1954
around june,0.0,0.0,0.0,2011
c.c. and company,0.0,0.0,0.0,1970
felony,0.0,0.0,0.0,2014
the rover,2295423.0,12250000.0,0.1873814693877551,2014
slaying the badger,0.0,0.0,0.0,2014
shark!,0.0,0.0,0.0,1969
the italian,0.0,0.0,0.0,2010
get on up,31911598.0,0.0,0.0,2014
the last mogul,0.0,0.0,0.0,2005
1,0.0,0.0,0.0,2013
the suspect,0.0,0.0,0.0,2013
space milkshake,0.0,0.0,0.0,2012
the dog,0.0,0.0,0.0,2013
a fool there was,0.0,0.0,0.0,1915
magic in the moonlight,51029361.0,16800000.0,3.0374619642857144,2014
impudent girl,0.0,0.0,0.0,1985
our fathers,0.0,0.0,0.0,2005
pucked,0.0,0.0,0.0,2006
the thirty nine steps,0.0,0.0,0.0,1978
abby,0.0,0.0,0.0,1974
and while we were here,0.0,0.0,0.0,2013
winter sleep,0.0,0.0,0.0,2014
when i walk,0.0,0.0,0.0,2013
what! no beer?,0.0,0.0,0.0,1933
in order of disappearance,0.0,4161012.0,0.0,2014
housebound,0.0,0.0,0.0,2014
zarafa,0.0,10750000.0,0.0,2012
le nouveau jean-claude,0.0,0.0,0.0,2002
screamtime,0.0,0.0,0.0,1983
very happy alexander,0.0,0.0,0.0,1968
the hundred-foot journey,88880821.0,22000000.0,4.0400373181818185,2014
batman: assault on arkham,4571025.0,0.0,0.0,2014
white frog,0.0,0.0,0.0,2012
where the trail ends,0.0,0.0,0.0,2012
a bell for adano,0.0,0.0,0.0,1945
a lady without passport,0.0,0.0,0.0,1950
ambush,0.0,0.0,0.0,1950
ambush,0.0,0.0,0.0,1973
r100,0.0,5500000.0,0.0,2013
rituals,0.0,0.0,0.0,1977
american revolutionary: the evolution of grace lee boggs,0.0,0.0,0.0,2013
the dragon missile,0.0,0.0,0.0,1976
the fifth cord,0.0,0.0,0.0,1971
the den,0.0,0.0,0.0,2013
zero motivation,0.0,0.0,0.0,2014
blade on the feather,0.0,0.0,0.0,1980
calling bulldog drummond,0.0,0.0,0.0,1951
free samples,0.0,0.0,0.0,2012
quicksand,0.0,0.0,0.0,2003
jupiter ascending,183987723.0,176000003.0,1.0453847719536686,2015
teenage mutant ninja turtles,477200000.0,125000000.0,3.8176,2014
i'll follow you down,0.0,0.0,0.0,2013
death in buenos aires,0.0,500000.0,0.0,2014
who the f**k is arthur fogel,0.0,0.0,0.0,2013
camouflage,0.0,0.0,0.0,2001
rob the mob,206909.0,0.0,0.0,2014
the hero,0.0,0.0,0.0,1966
the old lady and the pigeons,0.0,0.0,0.0,1997
the reckoning,0.0,0.0,0.0,2014
the giver,66980456.0,25000000.0,2.67921824,2014
only god knows,0.0,0.0,0.0,2006
the pretty one,13769.0,0.0,0.0,2014
revenge of the green dragons,0.0,5000000.0,0.0,2014
unborn in the usa: inside the war on abortion,0.0,0.0,0.0,2007
mr. wong in chinatown,0.0,0.0,0.0,1939
maniacts,0.0,0.0,0.0,2001
cane toads: the conquest,0.0,0.0,0.0,2010
so much so fast,0.0,0.0,0.0,2006
what about dick?,0.0,0.0,0.0,2012
crossroads,0.0,0.0,0.0,1942
rendezvous,0.0,0.0,0.0,1935
let's be cops,136621271.0,17000000.0,8.036545352941177,2014
can i do it till i need glasses?,0.0,0.0,0.0,1977
paradise,0.0,0.0,0.0,2013
my way to olympia,0.0,0.0,0.0,2013
far out isn't far enough: the tomi ungerer story,0.0,0.0,0.0,2012
d-day the sixth of june,0.0,0.0,0.0,1956
direct from brooklyn,0.0,0.0,0.0,1999
the autobiography of miss jane pittman,0.0,0.0,0.0,1974
the strangler,0.0,0.0,0.0,1964
you and me,0.0,0.0,0.0,1971
alexander: the neva battle,0.0,0.0,0.0,2008
an act of murder,0.0,0.0,0.0,1948
antboy,0.0,0.0,0.0,2013
antboy: revenge of the red fury,0.0,0.0,0.0,2014
appleseed alpha,0.0,0.0,0.0,2014
generation um...,0.0,0.0,0.0,2012
carry on... up the khyber,0.0,0.0,0.0,1968
the wise guys,0.0,0.0,0.0,1965
switch,0.0,0.0,0.0,2011
six days in june,0.0,0.0,0.0,2007
snake river desperadoes,0.0,0.0,0.0,1951
bad johnson,0.0,0.0,0.0,2014
campus rhythm,0.0,0.0,0.0,1943
captain blood,0.0,0.0,0.0,1960
the inbetweeners 2,0.0,0.0,0.0,2014
jesse stone: thin ice,0.0,0.0,0.0,2009
state affairs,0.0,0.0,0.0,2009
the first man,0.0,0.0,0.0,2011
sarraounia,0.0,0.0,0.0,1986
buud yam,0.0,0.0,0.0,1997
captain nemo and the underwater city,0.0,0.0,0.0,1969
breaking point,0.0,0.0,0.0,1976
my summer story,70.0,0.0,0.0,1994
age of tomorrow,0.0,0.0,0.0,2014
osaka elegy,0.0,0.0,0.0,1936
the wild party,0.0,0.0,0.0,1975
the phantom stagecoach,0.0,0.0,0.0,1957
the sacrament,9221.0,4000000.0,0.00230525,2013
make your move,122.0,15.0,8.133333333333333,2013
sin city: a dame to kill for,39407616.0,65000000.0,0.6062710153846154,2014
authors anonymous,0.0,0.0,0.0,2014
the last blitzkrieg,0.0,0.0,0.0,1959
how to be a man,0.0,0.0,0.0,2013
fingers at the window,0.0,0.0,0.0,1942
if i stay,78874843.0,11000000.0,7.170440272727273,2014
wwe: the rise & fall of ecw,0.0,0.0,0.0,2004
a circle of deception,0.0,0.0,0.0,1960
the message,0.0,0.0,0.0,1976
all the way home,0.0,0.0,0.0,1963
all the way home,0.0,0.0,0.0,1981
the man who couldn't say no,0.0,0.0,0.0,1975
the other f word,0.0,0.0,0.0,2011
a message from akira kurosawa: for beautiful movies,0.0,0.0,0.0,2000
the lights of ten thousand homes,0.0,0.0,0.0,1948
the canal,0.0,0.0,0.0,2014
night moves,0.0,0.0,0.0,2014
the split,0.0,0.0,0.0,1968
foreign letters,0.0,0.0,0.0,2012
boom!,0.0,0.0,0.0,1968
avalon,0.0,0.0,0.0,2011
bandido!,0.0,0.0,0.0,1956
barquero,0.0,0.0,0.0,1970
beslan: three days in september,0.0,0.0,0.0,2006
proxy,0.0,0.0,0.0,2013
the effect of love,0.0,0.0,0.0,2007
boris godunov,0.0,0.0,0.0,1986
happy new year,0.0,0.0,0.0,1973
are you here,0.0,0.0,0.0,2013
alligator eyes,0.0,0.0,0.0,1990
the clown and the kid,0.0,0.0,0.0,1961
welcome to new york,0.0,0.0,0.0,2014
"two days, one night",6860853.0,7000000.0,0.9801218571428572,2014
kummeli v,0.0,0.0,0.0,2014
the tunnel,0.0,0.0,0.0,1935
losers' club,0.0,0.0,0.0,2011
lights out,0.0,0.0,0.0,2013
the undertaker and his pals,0.0,0.0,0.0,1966
2am: the smiling man,0.0,0.0,0.0,2013
how the myth was made: a study of robert flaherty's man of aran,0.0,0.0,0.0,1984
"i love, you love",0.0,0.0,0.0,1989
"if footmen tire you, what will horses do?",0.0,0.0,0.0,1971
the space movie,0.0,0.0,0.0,1980
coherence,102617.0,0.0,0.0,2013
just a gigolo,0.0,0.0,0.0,1931
redwood highway,0.0,0.0,0.0,2013
the scarlet clue,0.0,0.0,0.0,1945
a birder's guide to everything,0.0,0.0,0.0,2013
a woman's tale,0.0,0.0,0.0,1991
arsã¨ne lupin returns,0.0,0.0,0.0,1938
beautiful,0.0,0.0,0.0,2008
king's faith,0.0,0.0,0.0,2013
cantinflas,0.0,0.0,0.0,2014
the pyramid,13865435.0,6500000.0,2.133143846153846,2014
exists,0.0,0.0,0.0,2014
waiting for armageddon,0.0,0.0,0.0,2009
life of crime,265452.0,12000000.0,0.022121,2013
cat run 2,0.0,0.0,0.0,2014
"as above, so below",40100000.0,5000000.0,8.02,2014
hostile witness,0.0,0.0,0.0,1968
"peace, propaganda & the promised land",0.0,0.0,0.0,2005
reel bad arabs: how hollywood vilifies a people,0.0,0.0,0.0,2006
a blast,0.0,0.0,0.0,2014
charlie chan in the secret service,0.0,0.0,0.0,1944
the living ghost,0.0,0.0,0.0,1942
behind that curtain,0.0,0.0,0.0,1929
breakout,0.0,0.0,0.0,2007
bullet scars,0.0,0.0,0.0,1942
never make it home,0.0,0.0,0.0,2011
the one i love,0.0,0.0,0.0,2014
passenger side,0.0,0.0,0.0,2009
among us,0.0,0.0,0.0,2011
see you next tuesday,0.0,0.0,0.0,2013
killing us softly 4: advertising's image of women,0.0,0.0,0.0,2010
no logo: taking aim at the brand bullies,0.0,0.0,0.0,2003
killing us softly 3: advertising's image of women,0.0,0.0,0.0,1999
headshot,0.0,0.0,0.0,2011
el niã±o,0.0,0.0,0.0,2014
antisocial,0.0,0.0,0.0,2013
the red elvis,0.0,0.0,0.0,2007
the codes of gender,0.0,0.0,0.0,2010
the guest,2367161.0,5000000.0,0.4734322,2014
woodstock diary,0.0,0.0,0.0,1994
leprechaun: origins,0.0,0.0,0.0,2014
to be takei,0.0,0.0,0.0,2014
captive heart: the james mink story,0.0,0.0,0.0,1996
angry video game nerd: the movie,0.0,325927.0,0.0,2014
a guy and a gal,0.0,0.0,0.0,1975
zaza,0.0,0.0,0.0,1938
the long ride home,0.0,3500000.0,0.0,2003
the holy man,0.0,0.0,0.0,1965
bottled up,0.0,0.0,0.0,2013
the beast must die,0.0,0.0,0.0,1974
vinyl,0.0,0.0,0.0,2000
oklahoma crude,0.0,0.0,0.0,1973
the pyx,0.0,0.0,0.0,1973
nixon by nixon: in his own words,0.0,0.0,0.0,2014
house of women,0.0,0.0,0.0,1962
a dangerous profession,0.0,0.0,0.0,1949
a lady of chance,0.0,0.0,0.0,1928
aaron loves angela,0.0,0.0,0.0,1975
alamo bay,0.0,0.0,0.0,1985
ann carver's profession,0.0,0.0,0.0,1933
beauty and the boss,0.0,0.0,0.0,1932
2081,0.0,0.0,0.0,2009
mi amigo hugo,0.0,0.0,0.0,2014
tvã¥ killar och en tjej,0.0,0.0,0.0,1983
slow southern steel,0.0,0.0,0.0,2011
blazing guns,0.0,0.0,0.0,1943
boy of the streets,0.0,0.0,0.0,1937
cardinal richelieu,0.0,0.0,0.0,1935
care bears to the rescue,0.0,0.0,0.0,2010
the sell out,0.0,0.0,0.0,1976
the little norse prince,0.0,0.0,0.0,1968
anna,0.0,0.0,0.0,1994
"things i like, things i don't like",0.0,0.0,0.0,1989
return to homs,0.0,0.0,0.0,2013
before i go to sleep,15447154.0,22000000.0,0.7021433636363636,2014
pay 2 play: democracy's high stakes,0.0,0.0,0.0,2014
the new rulers of the world,0.0,0.0,0.0,2001
atlas shrugged part iii: who is john galt?,846704.0,5000000.0,0.1693408,2014
the great king,0.0,0.0,0.0,1942
career,0.0,0.0,0.0,1959
pride,7523634.0,0.0,0.0,2014
into the storm,160602194.0,50000000.0,3.21204388,2014
the calling,0.0,0.0,0.0,2014
aftermath,0.0,0.0,0.0,2012
third person,1749201.0,28000000.0,0.0624714642857142,2013
honeymoon,9318.0,1000000.0,0.009318,2014
god's pocket,169976.0,0.0,0.0,2014
tennessee johnson,0.0,0.0,0.0,1942
the drop,19054534.0,12600000.0,1.5122646031746032,2014
the motel life,0.0,0.0,0.0,2012
pharaoh's curse,0.0,0.0,0.0,1957
"20,000 days on earth",0.0,0.0,0.0,2014
captivated: the trials of pamela smart,0.0,0.0,0.0,2014
a good job: stories of the fdny,0.0,600000.0,0.0,2014
cheech & chong's animated movie,0.0,0.0,0.0,2013
the skeleton twins,5284309.0,0.0,0.0,2014
saint seiya: legend of sanctuary,0.0,0.0,0.0,2014
where the dead go to die,0.0,0.0,0.0,2012
bambi meets godzilla,0.0,0.0,0.0,1969
a return to salem's lot,0.0,12000000.0,0.0,1987
advance to the rear,0.0,0.0,0.0,1964
camel spiders,0.0,500000.0,0.0,2011
carnegie hall,0.0,0.0,0.0,1947
very ordinary couple,0.0,0.0,0.0,2013
dim sum: a little bit of heart,0.0,0.0,0.0,1985
newsfront,0.0,0.0,0.0,1978
beautiful losers,56386.0,0.0,0.0,2008
bullies,0.0,0.0,0.0,1986
"20,000 leagues under the sea",0.0,0.0,0.0,1997
carry on spying,0.0,0.0,0.0,1964
carson city,0.0,0.0,0.0,1952
cast a dark shadow,0.0,0.0,0.0,1955
castle in the desert,0.0,0.0,0.0,1942
aftermath: population zero,0.0,0.0,0.0,2008
grassroots,0.0,0.0,0.0,2012
the groundstar conspiracy,0.0,0.0,0.0,1972
tattoo nation,0.0,0.0,0.0,2013
the shamrock handicap,0.0,0.0,0.0,1926
american dreams in china,88000000.0,0.0,0.0,2013
the naked face,0.0,0.0,0.0,1984
the maze runner,348319861.0,34000000.0,10.244701794117647,2014
no good deed,53830415.0,13200000.0,4.078061742424242,2014
camp x-ray,59744.0,1000000.0,0.059744,2014
hori smoku sailor jerry,0.0,0.0,0.0,2008
men without women,0.0,0.0,0.0,1930
below sea level,0.0,0.0,0.0,2008
power and terror: noam chomsky in our times,0.0,0.0,0.0,2002
noam chomsky: distorted morality,0.0,0.0,0.0,2003
a beast at bay,0.0,0.0,0.0,1912
target,73000.0,0.0,0.0,2011
castle on the hudson,0.0,0.0,0.0,1940
catacombs,0.0,0.0,0.0,1988
marilena de la p7,0.0,0.0,0.0,2006
"uncle marin, the billionaire",0.0,0.0,0.0,1979
the obama deception,0.0,0.0,0.0,2009
homevideo,0.0,0.0,0.0,2011
aladin,0.0,0.0,0.0,2008
sharknado 2: the second one,0.0,0.0,0.0,2014
the riot club,2146041.0,0.0,0.0,2014
a walk among the tombstones,53181600.0,28000000.0,1.8993428571428568,2014
the galapagos affair: satan came to eden,0.0,0.0,0.0,2014
my old lady,7527232.0,5000000.0,1.5054464,2014
thomasine & bushrod,0.0,0.0,0.0,1974
1971,0.0,0.0,0.0,2014
the other one,0.0,0.0,0.0,2014
affluenza,0.0,0.0,0.0,2014
700 sundays,0.0,0.0,0.0,2014
laggies,1066981.0,0.0,0.0,2014
the confession,0.0,0.0,0.0,1970
a well spent life,0.0,0.0,0.0,1971
hot pepper,0.0,0.0,0.0,1973
bethlehem,0.0,0.0,0.0,2013
god help the girl,0.0,0.0,0.0,2014
misconception,0.0,0.0,0.0,2014
the last season,0.0,0.0,0.0,2014
cause for alarm,0.0,0.0,0.0,1951
what we did on our holiday,1289998.0,0.0,0.0,2014
fall of the republic: the presidency of barack h. obama,0.0,200000.0,0.0,2009
kiev frescoes,0.0,0.0,0.0,1966
the severed heads,0.0,0.0,0.0,1957
dead within,0.0,0.0,0.0,2014
free range/ballad on approving of the world,0.0,0.0,0.0,2013
force majeure,1359497.0,0.0,0.0,2014
heavyweights,0.0,0.0,0.0,2007
beste zeit,0.0,0.0,0.0,2008
rã¤uber kneiãÿl,0.0,0.0,0.0,2008
the pearl color,0.0,0.0,0.0,2009
my life in orange,0.0,0.0,0.0,2011
wer's glaubt wird selig,0.0,0.0,0.0,2012
brother's war,0.0,0.0,0.0,2009
a soldier's tale,0.0,0.0,0.0,1988
the lonely villa,0.0,0.0,0.0,1909
spasmo,0.0,0.0,0.0,1974
the musketeers of pig alley,0.0,0.0,0.0,1912
cbgb,40400.0,5000000.0,0.00808,2013
cement,0.0,0.0,0.0,2000
centennial,0.0,0.0,0.0,1978
the homesman,3442853.0,16000000.0,0.2151783125,2014
center stage,0.0,0.0,0.0,1991
cesar chavez,0.0,10000000.0,0.0,2014
chad hanna,0.0,0.0,0.0,1940
chain lightning,0.0,0.0,0.0,1950
an average little man,0.0,0.0,0.0,1977
when eight bells toll,0.0,0.0,0.0,1971
trailer park boys: don't legalize it,0.0,0.0,0.0,2014
the uncertainty principle,0.0,0.0,0.0,2002
monkey's teeth,0.0,0.0,0.0,1960
dead times,0.0,0.0,0.0,1964
the world of kanako,0.0,0.0,0.0,2014
the november man,32556119.0,15000000.0,2.1704079333333333,2014
my girlfriend is an agent,0.0,0.0,0.0,2009
the night they raided minsky's,0.0,0.0,0.0,1968
cold turkey,11000000.0,0.0,0.0,1971
white bird in a blizzard,33821.0,0.0,0.0,2014
the snails,0.0,0.0,0.0,1966
helter skelter,0.0,0.0,0.0,1976
chain of command,0.0,0.0,0.0,1994
"electric boogaloo: the wild, untold story of cannon films",0.0,0.0,0.0,2014
the occupants,0.0,0.0,0.0,2014
not cool,0.0,0.0,0.0,2014
who am i,0.0,0.0,0.0,2014
wer,0.0,0.0,0.0,2013
"first case, second case",0.0,0.0,0.0,1979
