,title,revenue,budget,return,release_year
16049,desire under the elms,0.0,0.0,0.0,1958
16050,127 hours,35692920.0,18000000.0,1.98294,2010
16051,megamind,321887208.0,130000000.0,2.476055446153846,2010
16052,the stranger in me,0.0,500000.0,0.0,2008
16053,der fuehrer's face,0.0,0.0,0.0,1943
16054,the witch who came from the sea,0.0,0.0,0.0,1976
16055,quality street,0.0,0.0,0.0,1937
16056,strike up the band,0.0,0.0,0.0,1940
16057,period of adjustment,0.0,0.0,0.0,1962
16058,the singing nun,0.0,0.0,0.0,1966
16059,black swan,327803731.0,13000000.0,25.21567161538461,2010
16060,you'll find out,0.0,0.0,0.0,1940
16061,bloodbrothers,0.0,0.0,0.0,1978
16062,who is harry kellerman and why is he saying those terrible things about me?,0.0,0.0,0.0,1971
16063,tribute,0.0,0.0,0.0,1980
16064,eggs,0.0,0.0,0.0,1995
16065,the horse boy,0.0,0.0,0.0,2009
16066,trail of the screaming forehead,0.0,0.0,0.0,2008
16067,dark and stormy night,0.0,0.0,0.0,2009
16068,a turtle's tale: sammy's adventures,0.0,0.0,0.0,2010
16069,jack goes boating,538000.0,0.0,0.0,2010
16070,fair game,24188922.0,22000000.0,1.0994964545454546,2010
16071,flame of barbary coast,0.0,0.0,0.0,1945
16072,million dollar mermaid,0.0,0.0,0.0,1952
16073,woman in the moon,0.0,0.0,0.0,1929
16074,flamingo road,0.0,0.0,0.0,1949
16075,1990: the bronx warriors,0.0,0.0,0.0,1982
16076,deep end,0.0,0.0,0.0,1970
16077,ten minutes older: the cello,0.0,0.0,0.0,2002
16078,the castle,0.0,0.0,0.0,1997
16079,awaara,0.0,0.0,0.0,1951
16080,the small town,0.0,0.0,0.0,1997
16081,united,0.0,0.0,0.0,2003
16082,roman,0.0,250000.0,0.0,2006
16083,i shot jesse james,0.0,0.0,0.0,1949
16084,comanche station,0.0,0.0,0.0,1960
16085,habit,0.0,200000.0,0.0,1996
16086,ploy,0.0,2000000.0,0.0,2007
16087,'r xmas,0.0,0.0,0.0,2001
16088,ten skies,0.0,0.0,0.0,2004
16089,lake tahoe,0.0,0.0,0.0,2008
16090,lourdes,0.0,2500000.0,0.0,2009
16091,four nights with anna,0.0,0.0,0.0,2008
16092,scared shrekless,0.0,0.0,0.0,2010
16093,tales of an ancient empire,0.0,1000000.0,0.0,2010
16094,how i ended this summer,0.0,2500000.0,0.0,2010
16095,thieves by law,0.0,0.0,0.0,2010
16096,mã©nilmontant,0.0,0.0,0.0,1926
16097,hamlet,0.0,0.0,0.0,1964
16098,"older brother, younger sister",0.0,0.0,0.0,1953
16099,witch way love,0.0,0.0,0.0,1997
16100,the king of fighters,0.0,12000000.0,0.0,2009
16101,uncle boonmee who can recall his past lives,0.0,0.0,0.0,2010
16102,the magnetic man,0.0,262000.0,0.0,2009
16103,my childhood,0.0,0.0,0.0,1972
16104,grajä…cy z talerza,0.0,0.0,0.0,1995
16105,the man who could work miracles,0.0,0.0,0.0,1936
16106,the house,0.0,0.0,0.0,2011
16107,unstoppable,167805466.0,100000000.0,1.67805466,2010
16108,morning glory,58785180.0,40000000.0,1.4696295,2010
16109,certified copy,0.0,0.0,0.0,2010
16110,the next three days,51148651.0,30000000.0,1.7049550333333334,2010
16111,somewhere,0.0,8000000.0,0.0,2010
16112,marcel reich-ranicki - mein leben,0.0,0.0,0.0,2009
16113,agnosia,0.0,0.0,0.0,2010
16114,wild target,3453043.0,8000000.0,0.431630375,2010
16115,vlad the impaler: the true life of dracula,0.0,0.0,0.0,1979
16116,carlos,871279.0,18000000.0,0.0484043888888888,2010
16117,biutiful,25147786.0,0.0,0.0,2010
16118,katalin varga,0.0,0.0,0.0,2009
16119,eden is west,0.0,0.0,0.0,2009
16120,the first beautiful thing,0.0,0.0,0.0,2010
16121,harry potter and the deathly hallows: part 1,954305868.0,250000000.0,3.817223472,2010
16122,the king's speech,414211549.0,15000000.0,27.614103266666667,2010
16123,tangled,591794936.0,260000000.0,2.2761343692307694,2010
16124,the last sunset,0.0,0.0,0.0,1961
16125,the damned,0.0,0.0,0.0,1963
16126,maytime,0.0,0.0,0.0,1937
16127,neptune's daughter,0.0,0.0,0.0,1949
16128,steel toes,0.0,0.0,0.0,2006
16129,wedding belles,0.0,0.0,0.0,2007
16130,the agony and ecstasy of phil spector,0.0,0.0,0.0,2008
16131,the lost skeleton returns again,0.0,600.0,0.0,2010
16132,snow & ashes,0.0,600000.0,0.0,2010
16133,the art of the steal,0.0,0.0,0.0,2009
16134,missing in america,0.0,0.0,0.0,2005
16135,linewatch,0.0,5000000.0,0.0,2008
16136,you and i,0.0,0.0,0.0,2006
16137,the fighter,93617009.0,25000000.0,3.74468036,2010
16138,the romantics,123820.0,4500000.0,0.0275155555555555,2010
16139,feet first,0.0,0.0,0.0,1930
16140,el dorado,0.0,0.0,0.0,1988
16141,the world unseen,0.0,0.0,0.0,2007
16142,dossier 51,0.0,0.0,0.0,1978
16143,three,0.0,0.0,0.0,1965
16144,statues also die,0.0,0.0,0.0,1953
16145,the monk and the fish,0.0,0.0,0.0,1994
16146,the toy,0.0,0.0,0.0,1976
16147,the bread and alley,0.0,0.0,0.0,1970
16148,my ain folk,0.0,0.0,0.0,1973
16149,from the clouds to the resistance,0.0,0.0,0.0,1979
16150,the devil,0.0,0.0,0.0,1972
16151,islander,0.0,0.0,0.0,2006
16152,red: werewolf hunter,0.0,0.0,0.0,2010
16153,the meetings of anna,0.0,0.0,0.0,1978
16154,the extra man,453079.0,7000000.0,0.0647255714285714,2010
16155,ingeborg holm,0.0,0.0,0.0,1913
16156,crazy on the outside,88335.0,0.0,0.0,2010
16157,bad family,0.0,0.0,0.0,2010
16158,adrift,0.0,0.0,0.0,2009
16159,m,0.0,0.0,0.0,1951
16160,the viking,0.0,0.0,0.0,1931
16161,the reef,0.0,0.0,0.0,2010
16162,mendy,0.0,0.0,0.0,2003
16163,a lesson in love,0.0,0.0,0.0,1954
16164,all these women,0.0,0.0,0.0,1964
16165,cocaine cowboys ii: hustlin' with the godmother,0.0,0.0,0.0,2008
16166,the tillman story,0.0,0.0,0.0,2010
16167,the loved ones,0.0,0.0,0.0,2009
16168,little red flowers,0.0,0.0,0.0,2006
16169,madam satan,0.0,0.0,0.0,1930
16170,the sun also rises,0.0,0.0,0.0,2007
16171,hitch hike,0.0,0.0,0.0,1977
16172,dishonored,0.0,0.0,0.0,1931
16173,casino jack,1083683.0,12500000.0,0.08669464,2010
16174,the devil to pay!,0.0,0.0,0.0,1930
16175,farewell,0.0,0.0,0.0,2009
16176,to paint or make love,0.0,0.0,0.0,2005
16177,let it rain,0.0,0.0,0.0,2008
16178,london river,0.0,0.0,0.0,2009
16179,police,0.0,0.0,0.0,1985
16180,underworld u.s.a.,0.0,0.0,0.0,1961
16181,vincent wants to sea,0.0,0.0,0.0,2010
16182,london boulevard,4644108.0,25000000.0,0.18576432,2010
16183,skyline,66821036.0,10000000.0,6.6821036,2010
16184,karthik calling karthik,293500.0,0.0,0.0,2010
16185,sex & drugs & rock & roll,0.0,2000000.0,0.0,2010
16186,last of the red hot lovers,0.0,0.0,0.0,1972
16187,against the current,0.0,3000000.0,0.0,2009
16188,october country,0.0,0.0,0.0,2009
16189,home for christmas,0.0,0.0,0.0,2010
16190,reverse,0.0,0.0,0.0,2009
16191,the verdict,0.0,0.0,0.0,1946
16192,pay or die!,0.0,0.0,0.0,1960
16193,the passionate friends,0.0,0.0,0.0,1949
16194,men in war,0.0,0.0,0.0,1957
16195,not forgotten,0.0,0.0,0.0,2009
16196,the brotherhood,0.0,0.0,0.0,1968
16197,alone in the wilderness,0.0,0.0,0.0,2004
16198,bunny and the bull,81010.0,0.0,0.0,2009
16199,beastly,43165571.0,17000000.0,2.539151235294117,2011
16200,get educated: paathshaala,0.0,0.0,0.0,2010
16201,august underground's mordum,0.0,300.0,0.0,2003
16202,love & other drugs,102820008.0,30000000.0,3.4273336,2010
16203,the chronicles of narnia: the voyage of the dawn treader,415686217.0,155000000.0,2.6818465612903224,2010
16204,tiny furniture,416498.0,65000.0,6.4076615384615385,2010
16205,lovers of hate,0.0,0.0,0.0,2010
16206,a high wind in jamaica,0.0,0.0,0.0,1965
16207,if i had a million,0.0,0.0,0.0,1932
16208,killer mccoy,0.0,0.0,0.0,1947
16209,it lives again,0.0,0.0,0.0,1978
16210,the man i love,0.0,0.0,0.0,1947
16211,track of the cat,0.0,0.0,0.0,1954
16212,intruder in the dust,0.0,0.0,0.0,1949
16213,the tourist,278731369.0,100000000.0,2.78731369,2010
16214,chatroom,0.0,0.0,0.0,2010
16215,a man called peter,0.0,0.0,0.0,1955
16216,the story of three loves,0.0,0.0,0.0,1953
16217,suck,0.0,0.0,0.0,2009
16218,rare exports: a christmas tale,0.0,1948000.0,0.0,2010
16219,13,3317662.0,0.0,0.0,2010
16220,the human experience,0.0,0.0,0.0,2008
16221,breaking the maya code,0.0,1000000.0,0.0,2008
16222,triple agent,0.0,0.0,0.0,2004
16223,western,0.0,0.0,0.0,1997
16224,doppelganger,0.0,0.0,0.0,2003
16225,days and clouds,0.0,0.0,0.0,2007
16226,workingman's death,0.0,0.0,0.0,2005
16227,secret ceremony,0.0,0.0,0.0,1968
16228,buchanan rides alone,0.0,0.0,0.0,1958
16229,cotton comes to harlem,0.0,1200000.0,0.0,1970
16230,dillinger is dead,0.0,0.0,0.0,1969
16231,the mirror,0.0,0.0,0.0,1997
16232,the student prince in old heidelberg,0.0,0.0,0.0,1928
16233,illustrious corpses,0.0,0.0,0.0,1976
16234,hands across the table,0.0,0.0,0.0,1935
16235,nightfall,0.0,0.0,0.0,1957
16236,le beau serge,0.0,0.0,0.0,1958
16237,fate,0.0,0.0,0.0,2001
16238,father of my children,0.0,0.0,0.0,2009
16239,honey,0.0,0.0,0.0,2010
16240,seven invisible men,0.0,0.0,0.0,2005
16241,one fine spring day,0.0,0.0,0.0,2001
16242,the blossoming of maximo oliveros,0.0,0.0,0.0,2005
16243,the outlaw and his wife,0.0,0.0,0.0,1918
16244,the silent world,0.0,0.0,0.0,1956
16245,the four troublesome heads,0.0,0.0,0.0,1898
16246,solo sunny,0.0,0.0,0.0,1980
16247,boy interrupted,0.0,350000.0,0.0,2009
16248,caribe,0.0,0.0,0.0,2004
16249,rammbock: berlin undead,0.0,0.0,0.0,2010
16250,the human pyramid,0.0,0.0,0.0,1899
16251,conversation piece,0.0,0.0,0.0,1974
16252,hatchet ii,52604.0,2500000.0,0.0210416,2010
16253,alabama's ghost,0.0,0.0,0.0,1973
16254,the master and margaret,0.0,0.0,0.0,1972
16255,all good things,0.0,0.0,0.0,2010
16256,night catches us,0.0,0.0,0.0,2010
16257,the interrogation,0.0,0.0,0.0,2009
16258,hã´tel des invalides,0.0,0.0,0.0,1952
16259,shades of fern,0.0,0.0,0.0,1986
16260,the sergeant,0.0,0.0,0.0,1968
16261,different from the others,0.0,0.0,0.0,1919
16262,stray dogs,0.0,0.0,0.0,2004
16263,saving shiloh,0.0,0.0,0.0,2006
16264,the last summer of la boyita,0.0,0.0,0.0,2009
16265,pray the devil back to hell,0.0,0.0,0.0,2008
16266,1944 the final defence,0.0,0.0,0.0,2007
16267,"tomorrow, when the war began",16504936.0,27000000.0,0.6112939259259259,2010
16268,i love you too,0.0,0.0,0.0,2010
16269,frozen,0.0,0.0,0.0,2007
16270,days of glory,0.0,0.0,0.0,1944
16271,true grit,252276927.0,38000000.0,6.6388665,2010
16272,tron: legacy,400062763.0,170000000.0,2.3533103705882352,2010
16273,another year,18124262.0,8000000.0,2.26553275,2010
16274,it's alive iii: island of the alive,0.0,0.0,0.0,1987
16275,forever amber,0.0,0.0,0.0,1947
16276,billy the kid,0.0,0.0,0.0,1941
16277,interrupted melody,0.0,0.0,0.0,1955
16278,cooperstown,0.0,0.0,0.0,1993
16279,how do you know,48668907.0,120000000.0,0.405574225,2010
16280,nã¶madak tx,0.0,0.0,0.0,2006
16281,barney's version,8454301.0,30000000.0,0.2818100333333333,2010
16282,soo,1275162.0,0.0,0.0,2007
16283,one foot in heaven,0.0,0.0,0.0,1941
16284,the company men,4882577.0,15000000.0,0.3255051333333333,2010
16285,the mad miss manton,0.0,0.0,0.0,1938
16286,the last of the mohicans,0.0,0.0,0.0,1936
16287,riffraff,0.0,0.0,0.0,1936
16288,dying breed,0.0,0.0,0.0,2008
16289,the great waltz,0.0,0.0,0.0,1938
16290,mother and child,0.0,7000000.0,0.0,2009
16291,adventures of power,0.0,2500000.0,0.0,2008
16292,how to seduce difficult women,0.0,0.0,0.0,2009
16293,great communist bank robbery,0.0,0.0,0.0,2004
16294,the catered affair,0.0,0.0,0.0,1956
16295,titanic town,0.0,0.0,0.0,1998
16296,life in flight,0.0,2000000.0,0.0,2008
16297,zerophillia,0.0,325000.0,0.0,2005
16298,duelist,0.0,0.0,0.0,2005
16299,kuroneko,0.0,0.0,0.0,1968
16300,glue,0.0,0.0,0.0,2006
16301,under the sun of satan,0.0,0.0,0.0,1987
16302,the one-armed swordsman,0.0,0.0,0.0,1967
16303,top of the food chain,0.0,0.0,0.0,1999
16304,i saw the devil,0.0,0.0,0.0,2010
16305,late night trains,0.0,0.0,0.0,1975
16306,7 virgins,0.0,0.0,0.0,2005
16307,unmade beds,0.0,0.0,0.0,2009
16308,hannie caulder,0.0,0.0,0.0,1971
16309,the breach,0.0,0.0,0.0,1970
16310,stars in my crown,0.0,0.0,0.0,1950
16311,mickey one,0.0,0.0,0.0,1965
16312,trash humpers,0.0,0.0,0.0,2009
16313,demonic toys,0.0,0.0,0.0,1992
16314,life is all you get,0.0,0.0,0.0,1997
16315,we are the night,0.0,0.0,0.0,2010
16316,the desert of the tartars,0.0,0.0,0.0,1976
16317,the valley of the bees,0.0,0.0,0.0,1968
16318,the devil's trap,0.0,0.0,0.0,1962
16319,morsian yllã¤ttã¤ã¤,0.0,0.0,0.0,1941
16320,"sarah, plain and tall",0.0,0.0,0.0,1991
16321,black sheep,0.0,45000.0,0.0,2006
16322,new york confidential,0.0,0.0,0.0,1955
16323,a garfield christmas special,0.0,0.0,0.0,1987
16324,faster,23081726.0,24000000.0,0.9617385833333332,2010
16325,the insect woman,0.0,0.0,0.0,1963
16326,pigs and battleships,0.0,0.0,0.0,1961
16327,life as a fatal sexually transmitted disease,0.0,0.0,0.0,2000
16328,on the silver globe,0.0,0.0,0.0,1988
16329,little big soldier,0.0,25000000.0,0.0,2010
16330,rabbit hole,5129058.0,5000000.0,1.0258116,2010
16331,nights and weekends,0.0,0.0,0.0,2008
16332,hotte in paradise,0.0,0.0,0.0,2003
16333,elena and her men,0.0,0.0,0.0,1956
16334,the life of reilly,0.0,0.0,0.0,2006
16335,the home song stories,0.0,0.0,0.0,2007
16336,the lottery,0.0,0.0,0.0,2010
16337,one week,0.0,0.0,0.0,1920
16338,convict 13,0.0,0.0,0.0,1920
16339,little fockers,310650585.0,100000000.0,3.10650585,2010
16340,gulliver's travels,237382724.0,112000000.0,2.1194886071428574,2010
16341,sweetgrass,206728.0,0.0,0.0,2009
16342,moonlight serenade,0.0,0.0,0.0,2009
16343,chori chori chupke chupke,0.0,0.0,0.0,2001
16344,the return of the king,0.0,0.0,0.0,1980
16345,baghban,1100000.0,0.0,0.0,2003
16346,take the high ground!,0.0,0.0,0.0,1953
16347,the cowboy and the lady,0.0,0.0,0.0,1938
16348,the tiger's tail,0.0,0.0,0.0,2006
16349,blood and concrete,0.0,0.0,0.0,1991
16350,thirst,0.0,0.0,0.0,1949
16351,klown,0.0,0.0,0.0,2010
16352,nude nuns with big guns,0.0,0.0,0.0,2010
16353,the last circus,3218666.0,7000000.0,0.4598094285714286,2010
16354,the most dangerous man in america: daniel ellsberg and the pentagon papers,0.0,0.0,0.0,2009
16355,the scarecrow,0.0,0.0,0.0,1920
16356,neighbors,0.0,0.0,0.0,1920
16357,mujhse shaadi karogi,0.0,0.0,0.0,2004
16358,primrose path,0.0,0.0,0.0,1940
16359,mission to moscow,0.0,0.0,0.0,1943
16360,stalin,0.0,0.0,0.0,1992
16361,tere bin laden,0.0,0.0,0.0,2010
16362,the scientist,0.0,0.0,0.0,2010
16363,death of a salesman,0.0,0.0,0.0,1951
16364,disco dancer,0.0,0.0,0.0,1982
16365,toothless,0.0,0.0,0.0,1997
16366,steam,0.0,2200000.0,0.0,2007
16367,topper takes a trip,0.0,0.0,0.0,1938
16368,white material,0.0,0.0,0.0,2010
16369,and soon the darkness,0.0,0.0,0.0,2010
16370,the north star,0.0,0.0,0.0,1943
16371,mao's last dancer,20719451.0,25000000.0,0.82877804,2009
16372,burlesque,89519773.0,55000000.0,1.6276322363636364,2010
16373,violet tendencies,0.0,0.0,0.0,2010
16374,the haunted house,0.0,0.0,0.0,1921
16375,the polar bear king,0.0,0.0,0.0,1991
16376,the secret world of arrietty,145570827.0,37000000.0,3.934346675675676,2010
16377,tucker and dale vs evil,5476793.0,5000000.0,1.0953586,2010
16378,erasing david,0.0,0.0,0.0,2009
16379,outrage,0.0,0.0,0.0,2003
16380,malice in wonderland,0.0,0.0,0.0,2009
16381,princess aurora,0.0,0.0,0.0,2005
16382,yogi bear,201584141.0,80000000.0,2.5198017625,2010
16383,countdown to zero,0.0,271323.0,0.0,2010
16384,funky forest: the first contact,0.0,0.0,0.0,2005
16385,breathless,0.0,0.0,0.0,2008
16386,"django, kill! (if you live shoot!)",0.0,0.0,0.0,1967
16387,merrill's marauders,0.0,0.0,0.0,1962
16388,early spring,0.0,0.0,0.0,1956
16389,the pixar story,0.0,0.0,0.0,2007
16390,trouble in mind,0.0,0.0,0.0,1985
16391,cochochi,0.0,0.0,0.0,2007
16392,l.627,0.0,0.0,0.0,1992
16393,white wedding,0.0,0.0,0.0,1989
16394,embodiment of evil,0.0,0.0,0.0,2008
16395,"it's not me, i swear!",0.0,0.0,0.0,2008
16396,navajo joe,0.0,0.0,0.0,1966
16397,this night i'll possess your corpse,0.0,0.0,0.0,1967
16398,bad ronald,0.0,0.0,0.0,1974
16399,crown witness,0.0,0.0,0.0,2007
16400,c(r)ook,0.0,0.0,0.0,2004
16401,hardcover,0.0,0.0,0.0,2008
16402,band baaja baaraat,0.0,0.0,0.0,2010
16403,kaho naa... pyaar hai,0.0,0.0,0.0,2000
16404,made in dagenham,0.0,7200000.0,0.0,2010
16405,smoke on the potato fields,0.0,0.0,0.0,1977
16406,mã¡g,0.0,0.0,0.0,1988
16407,the last four days,0.0,0.0,0.0,1974
16408,samoure,0.0,0.0,0.0,2005
16409,the family jewels,0.0,0.0,0.0,2004
16410,the order of myths,0.0,0.0,0.0,2008
16411,waste land,187716.0,1500000.0,0.125144,2010
16412,paternity,0.0,0.0,0.0,1981
16413,pee-wee's playhouse christmas special,0.0,0.0,0.0,1988
16414,last night,7644937.0,7000000.0,1.0921338571428572,2010
16415,asphalt,0.0,0.0,0.0,1929
16416,harlan: in the shadow of jew sã¼ss,0.0,0.0,0.0,2009
16417,the bingo long traveling all-stars & motor kings,0.0,0.0,0.0,1976
16418,the goat,0.0,0.0,0.0,1921
16419,skidoo,0.0,0.0,0.0,1968
16420,the boat,0.0,0.0,0.0,1921
16421,cirque du soleil: dralion,0.0,0.0,0.0,2001
16422,cirque du soleil: varekai,0.0,0.0,0.0,2003
16423,rasputin,0.0,0.0,0.0,1996
16424,who is harry nilsson (and why is everybody talkin' about him?),28200.0,0.0,0.0,2010
16425,train,0.0,0.0,0.0,2008
16426,mujhse dosti karoge!,0.0,0.0,0.0,2002
16427,main prem ki diwani hoon,0.0,0.0,0.0,2003
16428,mister 880,0.0,0.0,0.0,1950
16429,"bread, love and dreams",0.0,0.0,0.0,1953
16430,the green hornet,227817248.0,120000000.0,1.8984770666666664,2011
16431,the miracle of our lady of fatima,0.0,0.0,0.0,1952
16432,a gathering of eagles,0.0,0.0,0.0,1963
16433,the play house,0.0,0.0,0.0,1921
16434,the paleface,0.0,0.0,0.0,1922
16435,the way back,20348249.0,30000000.0,0.6782749666666666,2010
16436,the warrior's way,11087569.0,42000000.0,0.263989738095238,2010
16437,disraeli,0.0,0.0,0.0,1929
16438,seven thieves,0.0,0.0,0.0,1960
16439,handsome harry,0.0,1000000.0,0.0,2009
16440,jacques brel is alive and well and living in paris,0.0,850000.0,0.0,1975
16441,cops,0.0,0.0,0.0,1922
16442,agony: the life and death of rasputin,0.0,0.0,0.0,1975
16443,lolita's club,0.0,0.0,0.0,2007
16444,ghajini,76000000.0,9100000.0,8.351648351648352,2008
16445,fool n final,0.0,0.0,0.0,2007
16446,a hatful of rain,0.0,0.0,0.0,1957
16447,the young in heart,0.0,0.0,0.0,1938
16448,toys in the attic,0.0,0.0,0.0,1963
16449,orchestra wives,0.0,0.0,0.0,1942
16450,leningrad,0.0,0.0,0.0,2009
16451,fortress of war,0.0,8500000.0,0.0,2010
16452,hum aapke hain koun,26900000.0,0.0,0.0,1994
16453,only two can play,0.0,0.0,0.0,1962
16454,chinaman,0.0,0.0,0.0,2005
16455,ong bak 3,2340363.0,0.0,0.0,2010
16456,season of the witch,88100000.0,40000000.0,2.2025,2011
16457,ricky gervais live 4: science,0.0,0.0,0.0,2010
16458,outrage,0.0,0.0,0.0,2010
16459,madeinusa,0.0,0.0,0.0,2006
16460,hamsun,0.0,0.0,0.0,1996
16461,the two of us,0.0,0.0,0.0,1967
16462,lola and billy the kid,0.0,0.0,0.0,1999
16463,the princess and the goblin,0.0,0.0,0.0,1992
16464,"lã©on morin, priest",0.0,0.0,0.0,1961
16465,le silence de la mer,0.0,0.0,0.0,1949
16466,stella,0.0,0.0,0.0,2008
16467,on the occasion of remembering the turning gate,0.0,0.0,0.0,2002
16468,macario,0.0,0.0,0.0,1960
16469,will it snow for christmas?,0.0,0.0,0.0,1996
16470,eros + massacre,0.0,0.0,0.0,1969
16471,the dead,0.0,0.0,0.0,2004
16472,the spy in black,0.0,4668069.0,0.0,1939
16473,no return,0.0,0.0,0.0,2010
16474,the marrying kind,0.0,0.0,0.0,1952
16475,distance,0.0,0.0,0.0,2001
16476,it's alive,15500000.0,11000000.0,1.4090909090909092,2008
16477,"je t'aime, je t'aime",0.0,0.0,0.0,1968
16478,zotz!,0.0,0.0,0.0,1962
16479,the letter,0.0,0.0,0.0,1999
16480,amer,0.0,0.0,0.0,2009
16481,the fern flower,0.0,0.0,0.0,1949
16482,house of voices,0.0,0.0,0.0,2004
16483,manon,0.0,0.0,0.0,1949
16484,clonehunter,0.0,0.0,0.0,2009
16485,cowboys & aliens,174822325.0,163000000.0,1.0725296012269938,2011
16486,the real mccoy,0.0,650.0,0.0,1999
16487,just like me,0.0,0.0,0.0,2010
16488,emma's bliss,3500000.0,0.0,0.0,2006
16489,don't think about it,0.0,0.0,0.0,2007
16490,jackpot 2,0.0,0.0,0.0,1982
16491,trog,0.0,0.0,0.0,1970
16492,spring fever,0.0,0.0,0.0,1927
16493,riot on sunset strip,0.0,0.0,0.0,1967
16494,the guitar mongoloid,0.0,0.0,0.0,2004
16495,southern district,0.0,0.0,0.0,2009
16496,gen 13,0.0,0.0,0.0,2000
16497,facing the truth,0.0,0.0,0.0,2002
16498,l'amour fou,0.0,0.0,0.0,2010
16499,v2: dead angel,0.0,0.0,0.0,2007
16500,my wife's relations,0.0,0.0,0.0,1922
16501,the blacksmith,0.0,0.0,0.0,1922
16502,the naked edge,0.0,0.0,0.0,1961
16503,away with words,0.0,0.0,0.0,1999
16504,the strongest man in the world,0.0,0.0,0.0,1975
16505,seven minutes,0.0,0.0,0.0,2009
16506,gung ho!,0.0,0.0,0.0,1943
16507,anything for her,0.0,10000000.0,0.0,2008
16508,cracks,0.0,0.0,0.0,2009
16509,a film unfinished,0.0,0.0,0.0,2010
16510,day & night,0.0,0.0,0.0,2010
16511,"russell peters: red, white and brown",0.0,0.0,0.0,2008
16512,russell peters: outsourced,0.0,0.0,0.0,2006
16513,plymouth adventure,0.0,0.0,0.0,1952
16514,the happy ending,0.0,0.0,0.0,1969
16515,visit to a small planet,0.0,0.0,0.0,1960
16516,kismet,0.0,0.0,0.0,1944
16517,marwencol,58.0,0.0,0.0,2010
16518,scorpio rising,0.0,0.0,0.0,1964
16519,the story of dr. wassell,0.0,0.0,0.0,1944
16520,street angel,0.0,0.0,0.0,1928
16521,the frozen north,0.0,0.0,0.0,1922
16522,the electric house,0.0,0.0,0.0,1922
16523,edge,0.0,0.0,0.0,2010
16524,the living wake,0.0,0.0,0.0,2007
16525,the dilemma,67112664.0,70000000.0,0.9587523428571428,2011
16526,frankie & alice,693181.0,0.0,0.0,2010
16527,blues in the night,0.0,0.0,0.0,1941
16528,the gorgeous hussy,2019000.0,1119000.0,1.804289544235925,1936
16529,pete 'n' tillie,0.0,0.0,0.0,1972
16530,wicked little things,0.0,0.0,0.0,2006
16531,lucky jordan,0.0,0.0,0.0,1942
16532,om jai jagadish,0.0,0.0,0.0,2002
16533,day dreams,0.0,0.0,0.0,1922
16534,down argentine way,0.0,0.0,0.0,1940
16535,the europeans,0.0,0.0,0.0,1979
16536,my dear secretary,0.0,0.0,0.0,1949
16537,the trip,951179.0,0.0,0.0,2010
16538,walt & el grupo,0.0,0.0,0.0,2008
16539,good time max,0.0,0.0,0.0,2008
16540,gravity,0.0,0.0,0.0,2010
16541,2012: time for change,0.0,0.0,0.0,2010
16542,cool it,0.0,0.0,0.0,2010
16543,eight miles high,0.0,0.0,0.0,2007
16544,treeless mountain,0.0,0.0,0.0,2009
16545,decision at sundown,0.0,0.0,0.0,1957
16546,beware of a holy whore,0.0,0.0,0.0,1971
